id,first_name,last_name,email,sex,birthday,category_preference_id,street,house_number,city_id,is_premium
968,Susanne,Köhler,sukoehler1966@gmx.de,w,1966-10-20 00:00:00,7,Nordstraße,7,1281,1
969,Alissa,Rieger,riegera@gmail.com,w,2004-05-18 00:00:00,10,Schillerstraße,10,2913,1
970,Daniel,Köster,d-koester@gmx.net,m,1996-09-04 00:00:00,7,Beckersberg,42,1120,0
971,Lennard,Kremer,lennard-kremer@1und1.de,m,2001-05-01 00:00:00,10,Am Spitzgarten,31,1552,0
972,Sabine,Nagel,sanagel@s-nagel.de,w,1996-09-20 00:00:00,12,Sehrgärten,22,3520,1
973,Alexander,Bahr,bahr-al74@gmx.net,m,1974-07-05 00:00:00,8,Gaulsweg,16,2540,0
974,Marco,Ludwig,ludwig-m@web.de,m,1965-10-25 00:00:00,4,Buchenweg,24,2672,0
975,Yannis,Bach,bachya68@gmx.de,m,2002-08-03 00:00:00,10,Am Fronhof,30,2736,0
976,Mara,Ludwig,ma.ludwig2001@gmx.net,w,2001-02-13 00:00:00,12,Tulpenstraße,108,539,1
977,Miriam,Michel,miriammichel@gmail.com,w,1991-08-30 00:00:00,3,Am Weigelsgarten,44,1581,1
978,Judith,Müller,ju_mueller@web.de,w,1963-07-31 00:00:00,4,Rücklingstraße,40,176,1
979,Marcel,Noll,marcel_noll@web.de,m,1994-10-03 00:00:00,10,Ludolph-von-Dassel-Straße,20,1955,0
980,Kerstin,Böttcher,boettcher.kerstin@gmx.de,w,1991-06-21 00:00:00,3,Karlshofstraße,36,39,1
981,Mareike,Loos,mareike.loos@t-online.de,w,1985-08-13 00:00:00,3,Ringstraße,131,1123,1
982,Stella,Vollmer,s.vollmer92@t-online.de,w,1992-04-22 00:00:00,3,Philipp-Lämmermann-Straße,60,1773,1
983,Patrick,Linke,patrick.linke@t-online.de,m,1995-05-12 00:00:00,7,Waldstraße,191,1675,0
984,Constantin,Fischer,constantin.fischer72@web.de,m,2002-02-13 00:00:00,5,Adolf-Lins-Straße,6,3072,0
985,Knud,Ostermann,kostermann1955@outlook.com,m,1955-03-01 00:00:00,6,Schulweg,100,977,0
986,Daniel,Rudolph,d.rudolph1986@gmx.de,m,1986-09-30 00:00:00,4,Römerstraße,89,1086,0
987,Hans,Buchholz,habuchholz@web.de,d,1961-03-15 00:00:00,3,Carl-Trapp-Straße,23,1544,0
988,Evelin,Mayer,ev-mayer1963@outlook.com,Keine Angabe,1963-03-22 00:00:00,5,Am Anger,76,387,0
989,Hendrik,Meyer,hendrikmeyer@yahoo.mail,m,1981-10-23 00:00:00,,Bachhorststraße,106,473,0
990,Lena,Müller,lmueller@lenamueller.de,w,2005-11-27 00:00:00,1,Cheruskerweg,1,104,1
991,Victoria,Langner,langner_v@gmail.com,w,2004-07-06 00:00:00,13,Schloßwaldweg,46,1419,1
992,Martin,Hahn,martin.hahn@gmx.de,m,1988-11-06 00:00:00,8,Am Petershof,72,2787,0
993,Konrad,Scholz,konrad.scholz1989@gmx.de,m,1989-05-18 00:00:00,3,Am Webersgraben,2,2478,0
994,Petra,Michael,petra.michael67@gmx.de,w,1967-01-14 00:00:00,7,Schlachthausgasse,12,2366,1
995,Mika,Wirth,mika.wirth00@gmx.de,m,2000-02-23 00:00:00,5,Montmeyraner Straße,9,1232,0
996,Jean,Wolter,jean-wolter@gmail.com,m,1996-01-03 00:00:00,10,Breitenbrücher Weg,119,1316,0
997,Lucas,Gärtner,lucas_gaertner06@yahoo.mail,m,2006-12-29 00:00:00,5,Robert-Koch-Straße,31,1724,0
998,Martina,Schmidt,martina.schmidt@yahoo.de,w,1968-11-19 00:00:00,4,Geschwister-Scholl-Straße,28,1043,1
999,Marvin,Dietrich,ma.dietrich@outlook.com,m,2003-05-20 00:00:00,3,Am Hagelholz,52,1999,0
1000,Karin,Schäfer,kschaefer81@gmx.de,Keine Angabe,1981-04-25 00:00:00,3,Ahornweg,88,1580,0
